codigo_original;codigo_pai;insumo;quant_utilizada;ult_compra_custo_utilizado
APP2205;APP2205;EAX1001;1;0,11
APP2205;APP2205;ERX0248;0,125;0,010175
APP2205;APP2205;MEX2021;4;1,172028
APP2205;APP2205;MEX6161;0,05;0,0214445
APP2205;MPBSD0000000666;MEX6185;0,35;0,2158002
APP2205;MPBSD0000000665;MEX6187;0,35;0,2158002
APP2205;APP2205;MILPK0000000138;1;0,03267
APP2205;APP2205;MILPK0000000197;0,1075;0,01217975
APP2205;APP2205;MILRR0000000009;0,00688;0,003170387
APP2205;APP2205;MMX6059;4;0,181896
APP2205;APP2205;MMX8005;1;0,159478
APP2205;APP2205;MPADC0000000374;1;2,598442
APP2205;APP2205;MPAKK0000004865;1;1,265
APP2205;APP2205;MPAKL0000007142;1;0,0264
APP2205;APP2205;MPAKM0000004184;1;0,1331
APP2205;APP2205;MPAKX0000000064;0,125;0,3355
APP2205;MQX2097;MPAMM0000000441;0,00608;0,10818977
APP2205;APP2205;MPAMT0000000126;2;3,211714
APP2205;APP2205;MPANK0000000020;0,001628;0,250717999
APP2205;MPBPJ0000000585;MPAPM0000000123;0,001028;0,038909245
APP2205;MPBPJ0000000586;MPAPR0000000146;0,101129;1,907202328
APP2205;APP2205;MQX0074;0,000011;0,010186143
APP2205;APP2205;MQX1709;0,000193;0,051024182
APP2205;APP2205;MQX1747;0,000011;0,004209469
APP2205;APP2205;MQX2238;0,000005;0,00064229
APP2205;APP2205;MQX2239;0,000028;0,00232232
BECHD0000002428;BECHD0000002428;EAX1032;1;0,27247
BECHD0000002428;BECHD0000002428;ERX0248;0,25;0,02035
BECHD0000002428;BECHD0000002428;ERX1049;1;0,02596
BECHD0000002428;MPBSD0000000871;MEX0069;2;0,032978
BECHD0000002428;MPAHD0000000183;MEX1016;1;2,576398
BECHD0000002428;MPBSD0000000898;MEX1808;0,00092;0,08972392
BECHD0000002428;MPAHD0000000183;MEX6417;1;0,358116
BECHD0000002428;BECHD0000002428;MILPK0000000138;1;0,03267
BECHD0000002428;BECHD0000002428;MILPK0000000151;1;0,3795
BECHD0000002428;BECHD0000002428;MILPK0000000197;0,28;0,031724
BECHD0000002428;BECHD0000002428;MILPK0000000198;1;0,047509
BECHD0000002428;BECHD0000002428;MILRR0000000009;0,0135;0,006220962
BECHD0000002428;MPAHD0000000183;MMX1998;0,014;0,515726288
BECHD0000002428;MMX0020;MMX6068;0,01453;0,238538443
BECHD0000002428;BECHD0000002428;MPAAP0000000079;1;0,467555
BECHD0000002428;MPAHD0000000183;MPAAP0000000150;1;0,441122
BECHD0000002428;MPAHD0000000183;MPAAP0000000151;1;0,441122
BECHD0000002428;BECHD0000002428;MPADC0000000246;1;7,606159
BECHD0000002428;MPBSD0000000871;MPADR0000000068;1;0,193985
BECHD0000002428;MPBSD0000000871;MPADR0000000070;1;0,195338
BECHD0000002428;MPBSD0000000871;MPADR0000000071;1;0,198077
BECHD0000002428;MPBSD0000000871;MPADR0000000072;3;0,561462
BECHD0000002428;MPBSD0000000871;MPADR0000000073;3;0,54021
BECHD0000002428;MPBSD0000000886;MPADR0000000076;1;0,209
BECHD0000002428;MPBSD0000000881;MPADR0000000083;1;0,342881
BECHD0000002428;MPBSD0000000882;MPADR0000000091;1;0,305987
BECHD0000002428;MPBSD0000000887;MPADR0000000094;1;0,207647
BECHD0000002428;MPBSD0000000886;MPADR0000000095;1;0,300531
BECHD0000002428;MPBSD0000000882;MPADR0000000096;1;0,225401
BECHD0000002428;MPBSD0000000881;MPADR0000000097;1;0,221309
BECHD0000002428;MPAHD0000000183;MPADR0000000101;1;0,382492
BECHD0000002428;MPBSD0000000871;MPADR0000000102;1;0,178827
BECHD0000002428;MPBSD0000000887;MPADW0000000120;1;0,327855
BECHD0000002428;MPBSD0000000871;MPAEA0000000431;1;5,61
BECHD0000002428;MPBSD0000000871;MPAEC0000000024;2;0,113256
BECHD0000002428;MPBSD0000000871;MPAEC0000000061;1;0,336611
BECHD0000002428;MPBSD0000000871;MPAEC0000000094;1;0,109714
BECHD0000002428;MPBSD0000000871;MPAED0000000006;2;0,076736
BECHD0000002428;MPBSD0000000871;MPAED0000000045;2;0,370502
BECHD0000002428;MPBSD0000000871;MPAEM0000000021;1;1,235619
BECHD0000002428;MPBSD0000000871;MPAEP0000000161;1;1,463
BECHD0000002428;MPBSD0000000871;MPAER0000000041;1;0,006974
BECHD0000002428;MPBSD0000000871;MPAER0000000044;1;0,019789
BECHD0000002428;MPBSD0000000871;MPAER0000000127;1;0,044968
BECHD0000002428;MPBSD0000000871;MPAER0000000154;1;0,078463
BECHD0000002428;MPBSD0000000871;MPAER0000000169;1;0,035376
BECHD0000002428;MPBSD0000000871;MPAER0000000320;1;0,019789
BECHD0000002428;MPBSD0000000871;MPAER0000000321;1;0,019789
BECHD0000002428;MPBSD0000000871;MPAER0000000322;2;0,042966
BECHD0000002428;MPBSD0000000871;MPAER0000000323;2;0,039578
BECHD0000002428;MPBSD0000000886;MPAET0000000022;2;1,264406
BECHD0000002428;MPBSD0000000881;MPAET0000000023;2;0,862972
BECHD0000002428;MPBSD0000000881;MPAET0000000026;1;0,38192
BECHD0000002428;MPBSD0000000882;MPAET0000000027;1;0,38192
BECHD0000002428;MPBSD0000000886;MPAET0000000035;1;1,45376
BECHD0000002428;MPBSD0000000887;MPAET0000000036;1;1,45376
BECHD0000002428;MPBSD0000000871;MPAEW0000000122;2;1,91345
BECHD0000002428;MPBSD0000000871;MPAEW0000000126;1;1,27523
BECHD0000002428;BECHD0000002428;MPAKK0000003998;1;2,255
BECHD0000002428;BECHD0000002428;MPAKM0000003672;1;0,264
BECHD0000002428;BECHD0000002428;MPAKX0000000069;0,25;0,82225
BECHD0000002428;MPAHD0000000183;MPALH0000000022;1;0,539
BECHD0000002428;MPBSD0000000893;MPALR0000000015;0,001033;0,033738105
BECHD0000002428;BECHD0000002428;MPAME0000000064;5;0,12276
BECHD0000002428;MEX6101;MPAMM0000000443;0,00568;0,326561967
BECHD0000002428;MEX6095;MPAMM0000000444;0,001318;0,074690535
BECHD0000002428;MPAHD0000000183;MPAMR0000000012;12;0,5808
BECHD0000002428;MMX2049;MPAMS0000000016;0,0017;0,090662986
BECHD0000002428;MPBSD0000000881;MPANS0000000002;0,08;0,03112736
BECHD0000002428;MPAHD0000000183;MPANS0000000020;0,21;0,17393607
BECHD0000002428;MPBPJ0000000703;MPAPM0000000046;0,004249;0,441543333
BECHD0000002428;MPBPJ0000000837;MPAPM0000000050;0,000694;0,12157145
BECHD0000002428;MPBPJ0000001014;MPAPM0000000102;0,004831;0,529868911
BECHD0000002428;MPBPJ0000000838;MPAPR0000000128;0,141465;3,862272762
BECHD0000002428;MPBPJ0000000837;MPAPR0000000135;0,178075;5,794423738
BECHD0000002428;MPBSD0000000601;MPAQP0000000086;0,016;2,220768
BECHD0000002428;MPBSD0000000846;MPAQP0000000098;0,028152;1,883115432
BECHD0000002428;MPBSD0000000846;MPAQP0000000099;0,008446;0,339664336
BECHD0000002428;MPBSD0000000846;MPAQP0000000100;0,007038;0,474340086
BECHD0000002428;MPAMG0000000437;MPAQP0000000116;0,00055;0,05496425
BECHD0000002428;MPBSD0000000601;MPAQP0000000123;0,0024;0,1967064
BECHD0000002428;BECHD0000002428;MPARA0000000055;1;13,901217
BECHD0000002428;MPALT0000000023;MPBLT0000000019;0,00101;0,065342671
BECHD0000002428;MPBSD0000000898;MPBMM0000000011;2;0,6776
BECHD0000002428;MPBSD0000000900;MPBMM0000000012;1;0,1848
BECHD0000002428;MPBSD0000000901;MPBMM0000000013;1;0,1848
BECHD0000002428;MPBSD0000000893;MPBSD0000000576;1;0,07392
BECHD0000002428;MPBPJ0000000840;MQX0020;0,00705;0,176196935
BECHD0000002428;MPAPJ0000001349;MQX0023;0,001688;0,048050642
BECHD0000002428;BECHD0000002428;MQX0080;0,00009;0,06518952
BECHD0000002428;BECHD0000002428;MQX0081;0,00003;0,01901526
BECHD0000002428;MPBSD0000000886;MQX0183;0,2;0,031119
BECHD0000002428;BECHD0000002428;MQX1709;0,0012;0,3172488
BECHD0000002428;BECHD0000002428;MQX2238;0,000024;0,003082992
BECHD0000002428;BECHD0000002428;MQX2239;0,00024;0,0199056
BECHD0000002428;MPAMG0000000437;MQX2302;0,0036;0,0936144
BECHD0000002791;MPBPJ0000001026;EAX1032;1;0,27247
BECHD0000002791;BECHD0000002791;ERX0248;0,25;0,02035
BECHD0000002791;BECHD0000002791;ERX1049;1;0,02596
BECHD0000002791;MPBSD0000000875;MEX0068;1;0,088
BECHD0000002791;MPAHD0000000160;MEX0214;1;0,336182
BECHD0000002791;MPBSD0000000899;MEX1808;0,00024;0,02340624
BECHD0000002791;BECHD0000002791;MEX6161;0,025;0,01072225
BECHD0000002791;MPAHD0000000160;MEX6414;1;0,328878
BECHD0000002791;MPAHD0000000160;MEX6415;1;0,328878
BECHD0000002791;BECHD0000002791;MEX6424;1;0,176869
BECHD0000002791;BECHD0000002791;MILPK0000000138;1;0,03267
BECHD0000002791;BECHD0000002791;MILPK0000000197;0,28;0,031724
BECHD0000002791;BECHD0000002791;MILPK0000000198;1;0,047509
BECHD0000002791;BECHD0000002791;MILRR0000000009;0,0135;0,006220962
BECHD0000002791;MPAHD0000000160;MMX1998;0,016913;0,623034193
BECHD0000002791;MMX0020;MMX6068;0,01453;0,238538443
BECHD0000002791;MPAHD0000000160;MPAAP0000000150;1;0,441122
BECHD0000002791;MPAHD0000000160;MPAAP0000000151;1;0,441122
BECHD0000002791;BECHD0000002791;MPADC0000000252;1;4,587242
BECHD0000002791;MPBSD0000000875;MPAED0000000041;1;0,314655
BECHD0000002791;BECHD0000002791;MPAEW0000000122;1;0,956725
BECHD0000002791;BECHD0000002791;MPAEW0000000126;1;1,27523
BECHD0000002791;BECHD0000002791;MPAKG0000006306;1;0,0275
BECHD0000002791;BECHD0000002791;MPAKK0000004725;1;2,948
BECHD0000002791;BECHD0000002791;MPAKM0000004041;1;0,1441
BECHD0000002791;BECHD0000002791;MPAKX0000000069;0,25;0,82225
BECHD0000002791;MPAHD0000000160;MPALH0000000022;1;0,539
BECHD0000002791;BECHD0000002791;MPAME0000000064;4;0,098208
BECHD0000002791;MEX6101;MPAMM0000000443;0,00426;0,244921475
BECHD0000002791;MPAHD0000000160;MPAMR0000000012;5;0,242
BECHD0000002791;MPAMF0000000015;MPAMS0000000016;0,0017;0,090662986
BECHD0000002791;MPAHD0000000160;MPANS0000000020;0,06;0,04969602
BECHD0000002791;MPBPJ0000000849;MPAPR0000000131;0,12814;3,727940116
BECHD0000002791;MPBPJ0000000999;MPAPR0000000136;0,0012;0,025777686
BECHD0000002791;MPBPJ0000001026;MPAPR0000000137;0,166;3,659329564
BECHD0000002791;MPBPJ0000001000;MPAPR0000000146;0,03501;0,660257231
BECHD0000002791;MPBMG0000000031;MPAQP0000000132;0,0005;0,068035
BECHD0000002791;BECHD0000002791;MPARA0000000053;1;12,552991
BECHD0000002791;MPBSD0000000899;MPBMM0000000010;1;0,1848
BECHD0000002791;MPBPJ0000000998;MQX0019;0,01188;0,178877398
BECHD0000002791;BECHD0000002791;MQX1709;0,0008;0,2114992
BECHD0000002791;BECHD0000002791;MQX1747;0,00009;0,03444111
BECHD0000002791;BECHD0000002791;MQX2238;0,000018;0,002312244
BECHD0000002791;BECHD0000002791;MQX2239;0,00018;0,0149292
BECHD0000002791;MPBMG0000000031;MQX2302;0,0036;0,0936144
BECHD0000002792;MPBPJ0000001026;EAX1032;1;0,27247
BECHD0000002792;BECHD0000002792;ERX0248;0,25;0,02035
BECHD0000002792;BECHD0000002792;ERX1049;1;0,02596
BECHD0000002792;MPBSD0000000875;MEX0068;1;0,088
BECHD0000002792;MPAHD0000000161;MEX0214;1;0,336182
BECHD0000002792;MPBSD0000000899;MEX1808;0,00024;0,02340624
BECHD0000002792;BECHD0000002792;MEX6161;0,025;0,01072225
BECHD0000002792;MPAHD0000000161;MEX6418;1;0,321563
BECHD0000002792;MPAHD0000000161;MEX6419;1;0,321563
BECHD0000002792;BECHD0000002792;MEX6424;1;0,176869
BECHD0000002792;BECHD0000002792;MILPK0000000138;1;0,03267
BECHD0000002792;BECHD0000002792;MILPK0000000197;0,28;0,031724
BECHD0000002792;BECHD0000002792;MILPK0000000198;1;0,047509
BECHD0000002792;BECHD0000002792;MILRR0000000009;0,0135;0,006220962
BECHD0000002792;MPAHD0000000161;MMX6040;0,010778;0,443112303
BECHD0000002792;MMX0020;MMX6068;0,01453;0,238538443
BECHD0000002792;MPAHD0000000161;MPAAP0000000150;1;0,441122
BECHD0000002792;MPAHD0000000161;MPAAP0000000151;1;0,441122
BECHD0000002792;MNJVS0000002403;MPADC0000000373;1;2,981583
BECHD0000002792;MPBSD0000000875;MPAED0000000041;1;0,314655
BECHD0000002792;BECHD0000002792;MPAEW0000000122;1;0,956725
BECHD0000002792;BECHD0000002792;MPAEW0000000126;1;1,27523
BECHD0000002792;BECHD0000002792;MPAKG0000006307;1;0,02805
BECHD0000002792;MNJVS0000002448;MPAKK0000004726;1;4,301
BECHD0000002792;BECHD0000002792;MPAKM0000004041;1;0,1441
BECHD0000002792;BECHD0000002792;MPAKX0000000069;0,25;0,82225
BECHD0000002792;MPAHD0000000161;MPALH0000000022;1;0,539
BECHD0000002792;BECHD0000002792;MPAME0000000064;4;0,098208
BECHD0000002792;MEX6101;MPAMM0000000443;0,00426;0,244921475
BECHD0000002792;MPAHD0000000161;MPAMR0000000012;5;0,242
BECHD0000002792;MPAMF0000000015;MPAMS0000000016;0,0017;0,090662986
BECHD0000002792;MPAHD0000000161;MPANS0000000020;0,06;0,04969602
BECHD0000002792;MPBPJ0000000849;MPAPR0000000131;0,12814;3,727940116
BECHD0000002792;MPBPJ0000000999;MPAPR0000000136;0,0012;0,025777686
BECHD0000002792;MPBPJ0000001026;MPAPR0000000137;0,166;3,659329564
BECHD0000002792;MPBPJ0000001000;MPAPR0000000146;0,03501;0,660257231
BECHD0000002792;MPBMG0000000031;MPAQP0000000132;0,0005;0,068035
BECHD0000002792;BECHD0000002792;MPARC0000000037;1;12,455113
BECHD0000002792;MPBSD0000000899;MPBMM0000000010;1;0,1848
BECHD0000002792;MPBPJ0000000998;MQX0019;0,01188;0,178877398
BECHD0000002792;BECHD0000002792;MQX1709;0,0008;0,2114992
BECHD0000002792;BECHD0000002792;MQX1747;0,00009;0,03444111
BECHD0000002792;BECHD0000002792;MQX2238;0,000018;0,002312244
BECHD0000002792;BECHD0000002792;MQX2239;0,00018;0,0149292
BECHD0000002792;MPBMG0000000031;MQX2302;0,0036;0,0936144
BECHD0000002793;MPBPJ0000001020;EAX1032;1;0,27247
BECHD0000002793;BECHD0000002793;ERX0248;0,25;0,02035
BECHD0000002793;BECHD0000002793;ERX1049;1;0,02596
BECHD0000002793;MPBSD0000000875;MEX0068;1;0,088
BECHD0000002793;MPAHD0000000160;MEX0214;1;0,336182
BECHD0000002793;MPBSD0000000899;MEX1808;0,00024;0,02340624
BECHD0000002793;BECHD0000002793;MEX6161;0,025;0,01072225
BECHD0000002793;MPAHD0000000160;MEX6414;1;0,328878
BECHD0000002793;MPAHD0000000160;MEX6415;1;0,328878
BECHD0000002793;BECHD0000002793;MEX6424;1;0,176869
BECHD0000002793;BECHD0000002793;MILPK0000000138;1;0,03267
BECHD0000002793;BECHD0000002793;MILPK0000000197;0,28;0,031724
BECHD0000002793;BECHD0000002793;MILPK0000000198;1;0,047509
BECHD0000002793;BECHD0000002793;MILRR0000000009;0,0135;0,006220962
BECHD0000002793;MPAHD0000000160;MMX1998;0,016913;0,623034193
BECHD0000002793;MMX0020;MMX6068;0,01453;0,238538443
BECHD0000002793;MPAHD0000000160;MPAAP0000000150;1;0,441122
BECHD0000002793;MPAHD0000000160;MPAAP0000000151;1;0,441122
BECHD0000002793;BECHD0000002793;MPADC0000000252;1;4,587242
BECHD0000002793;MPBSD0000000875;MPAED0000000041;1;0,314655
BECHD0000002793;BECHD0000002793;MPAEW0000000122;1;0,956725
BECHD0000002793;BECHD0000002793;MPAEW0000000126;1;1,27523
BECHD0000002793;BECHD0000002793;MPAKG0000006306;1;0,0275
BECHD0000002793;BECHD0000002793;MPAKK0000004856;1;2,47687
BECHD0000002793;BECHD0000002793;MPAKM0000004189;1;0,1342
BECHD0000002793;BECHD0000002793;MPAKX0000000069;0,25;0,82225
BECHD0000002793;MPAHD0000000160;MPALH0000000022;1;0,539
BECHD0000002793;BECHD0000002793;MPAME0000000064;4;0,098208
BECHD0000002793;MEX6101;MPAMM0000000443;0,00426;0,244921475
BECHD0000002793;MPAHD0000000160;MPAMR0000000012;5;0,242
BECHD0000002793;MMX2049;MPAMS0000000016;0,0017;0,090662986
BECHD0000002793;MPAHD0000000160;MPANS0000000020;0,06;0,04969602
BECHD0000002793;SSS3233;MPAPR0000000131;0,02198;0,63945781
BECHD0000002793;MPBPJ0000000999;MPAPR0000000136;0,1672;3,591690916
BECHD0000002793;MPBPJ0000001000;MPAPR0000000146;0,03501;0,660257231
BECHD0000002793;MPAMG0000000437;MPAQP0000000116;0,00055;0,05496425
BECHD0000002793;BECHD0000002793;MPARA0000000053;1;12,552991
BECHD0000002793;MPBSD0000000899;MPBMM0000000010;1;0,1848
BECHD0000002793;MPBPJ0000000998;MQX0019;0,01188;0,178877398
BECHD0000002793;BECHD0000002793;MQX0073;0,00009;0,02925648
BECHD0000002793;BECHD0000002793;MQX1709;0,0008;0,2114992
BECHD0000002793;BECHD0000002793;MQX2238;0,000018;0,002312244
BECHD0000002793;BECHD0000002793;MQX2239;0,00018;0,0149292
BECHD0000002793;MPAMG0000000437;MQX2302;0,0036;0,0936144
BECHD0000002794;MPBPJ0000001020;EAX1032;1;0,27247
BECHD0000002794;BECHD0000002794;ERX0248;0,25;0,02035
BECHD0000002794;BECHD0000002794;ERX1049;1;0,02596
BECHD0000002794;MPBSD0000000875;MEX0068;1;0,088
BECHD0000002794;MPAHD0000000161;MEX0214;1;0,336182
BECHD0000002794;MPBSD0000000899;MEX1808;0,00024;0,02340624
BECHD0000002794;BECHD0000002794;MEX6161;0,025;0,01072225
BECHD0000002794;MPAHD0000000161;MEX6418;1;0,321563
BECHD0000002794;MPAHD0000000161;MEX6419;1;0,321563
BECHD0000002794;BECHD0000002794;MEX6424;1;0,176869
BECHD0000002794;BECHD0000002794;MILPK0000000138;1;0,03267
BECHD0000002794;BECHD0000002794;MILPK0000000197;0,28;0,031724
BECHD0000002794;BECHD0000002794;MILPK0000000198;1;0,047509
BECHD0000002794;BECHD0000002794;MILRR0000000009;0,0135;0,006220962
BECHD0000002794;MPAHD0000000161;MMX6040;0,010778;0,443112303
BECHD0000002794;MMX0020;MMX6068;0,01453;0,238538443
BECHD0000002794;MPAHD0000000161;MPAAP0000000150;1;0,441122
BECHD0000002794;MPAHD0000000161;MPAAP0000000151;1;0,441122
BECHD0000002794;BECHD0000002794;MPADC0000000373;1;2,981583
BECHD0000002794;MPBSD0000000875;MPAED0000000041;1;0,314655
BECHD0000002794;BECHD0000002794;MPAEW0000000122;1;0,956725
BECHD0000002794;BECHD0000002794;MPAEW0000000126;1;1,27523
BECHD0000002794;BECHD0000002794;MPAKG0000006307;1;0,02805
BECHD0000002794;BECHD0000002794;MPAKK0000004857;1;2,47687
BECHD0000002794;BECHD0000002794;MPAKM0000004189;1;0,1342
BECHD0000002794;BECHD0000002794;MPAKX0000000069;0,25;0,82225
BECHD0000002794;MPAHD0000000161;MPALH0000000022;1;0,539
BECHD0000002794;BECHD0000002794;MPAME0000000064;4;0,098208
BECHD0000002794;MEX6101;MPAMM0000000443;0,00426;0,244921475
BECHD0000002794;MPAHD0000000161;MPAMR0000000012;5;0,242
BECHD0000002794;MMX2049;MPAMS0000000016;0,0017;0,090662986
BECHD0000002794;MPAHD0000000161;MPANS0000000020;0,06;0,04969602
BECHD0000002794;SSS3233;MPAPR0000000131;0,02198;0,63945781
BECHD0000002794;MPBPJ0000000999;MPAPR0000000136;0,1672;3,591690916
BECHD0000002794;MPBPJ0000001000;MPAPR0000000146;0,03501;0,660257231
BECHD0000002794;MPAMG0000000437;MPAQP0000000116;0,00055;0,05496425
BECHD0000002794;BECHD0000002794;MPARC0000000037;1;12,455113
BECHD0000002794;MPBSD0000000899;MPBMM0000000010;1;0,1848
BECHD0000002794;MPBPJ0000000998;MQX0019;0,01188;0,178877398
BECHD0000002794;BECHD0000002794;MQX0073;0,00009;0,02925648
BECHD0000002794;BECHD0000002794;MQX1709;0,0008;0,2114992
BECHD0000002794;BECHD0000002794;MQX2238;0,000018;0,002312244
BECHD0000002794;BECHD0000002794;MQX2239;0,00018;0,0149292
BECHD0000002794;MPAMG0000000437;MQX2302;0,0036;0,0936144
BECHD0000002808;MPBPJ0000001016;EAX1032;1;0,27247
BECHD0000002808;MNJVS0000002441;ERX0248;0,25;0,02035
BECHD0000002808;MNJVS0000002441;ERX1049;1;0,02596
BECHD0000002808;MNJVS0000002443;MEX0110;1;0,160787
BECHD0000002808;MPAHD0000000187;MEX0204;1;0,281391
BECHD0000002808;MPAHD0000000187;MEX0205;1;0,281391
BECHD0000002808;MPAHD0000000187;MEX1016;1;2,576398
BECHD0000002808;MPBSD0000000899;MEX1808;0,00024;0,02340624
BECHD0000002808;MNJVS0000002443;MEX6161;0,025;0,01072225
BECHD0000002808;MNJVS0000002443;MEX6424;1;0,176869
BECHD0000002808;MPBSD0000000890;MEX6439;1;0,249227
BECHD0000002808;MNJVS0000002441;MILPK0000000138;1;0,03267
BECHD0000002808;MNJVS0000002441;MILPK0000000197;0,28;0,031724
BECHD0000002808;MNJVS0000002441;MILPK0000000198;1;0,047509
BECHD0000002808;MNJVS0000002441;MILRR0000000009;0,0135;0,006220962
BECHD0000002808;MPAHD0000000187;MMX1998;0,015578;0,573856008
BECHD0000002808;MMX0020;MMX6068;0,01453;0,238538443
BECHD0000002808;MNJVS0000002443;MPAAP0000000079;1;0,467555
BECHD0000002808;MPAHD0000000187;MPAAP0000000150;1;0,441122
BECHD0000002808;MPAHD0000000187;MPAAP0000000151;1;0,441122
BECHD0000002808;MNJVS0000002443;MPADC0000000250;1;4,995056
BECHD0000002808;MPBSD0000000890;MPADR0000000134;1;0,308
BECHD0000002808;MPBSD0000000890;MPAED0000000041;1;0,314655
BECHD0000002808;MNJVS0000002443;MPAEW0000000122;2;1,91345
BECHD0000002808;MNJVS0000002443;MPAEW0000000126;1;1,27523
BECHD0000002808;MNJVS0000002441;MPAKG0000006502;1;0,2365
BECHD0000002808;MNJVS0000002441;MPAKK0000004730;1;4,301
BECHD0000002808;MNJVS0000002441;MPAKM0000004080;1;0,264
BECHD0000002808;MNJVS0000002441;MPAKX0000000069;0,25;0,82225
BECHD0000002808;MPAHD0000000187;MPALH0000000022;1;0,539
BECHD0000002808;MNJVS0000002443;MPAME0000000064;5;0,12276
BECHD0000002808;MEX6101;MPAMM0000000443;0,00568;0,326561967
BECHD0000002808;MPAHD0000000187;MPAMR0000000012;6;0,2904
BECHD0000002808;MMX2049;MPAMS0000000016;0,0017;0,090662986
BECHD0000002808;MPBSD0000000890;MPANS0000000020;0,1;0,0828267
BECHD0000002808;MPBPJ0000001072;MPAPM0000000125;0,000342;0,062302482
BECHD0000002808;MPBPJ0000000976;MPAPR0000000131;0,02631;0,765429253
BECHD0000002808;MPBPJ0000001072;MPAPR0000000135;0,016758;0,54529245
BECHD0000002808;MPBPJ0000001016;MPAPR0000000136;0,16511;3,54679478
BECHD0000002808;MNJVS0000002446;MPAQP0000000128;0,00003;0,01744149
BECHD0000002808;MPBMG0000000030;MPAQP0000000134;0,0005;0,0679195
BECHD0000002808;BECHD0000002808;MPARA0000000053;1;12,552991
BECHD0000002808;MPALT0000000023;MPBLT0000000019;0,00101;0,065342671
BECHD0000002808;MPBSD0000000899;MPBMM0000000010;1;0,1848
BECHD0000002808;MPBSD0000000890;MPBSD0000000570;1;0,54208
BECHD0000002808;SSS3235;MQX0019;0,00719;0,108259974
BECHD0000002808;MPAPJ0000001349;MQX0023;0,001688;0,048050642
BECHD0000002808;MNJVS0000002446;MQX0073;0,00003;0,00975216
BECHD0000002808;MNJVS0000002443;MQX1709;0,001436;0,379641064
BECHD0000002808;MNJVS0000002446;MQX2238;0,000012;0,001541496
BECHD0000002808;MNJVS0000002446;MQX2239;0,00012;0,0099528
BECHD0000002808;MPBMG0000000030;MQX2302;0,0036;0,0936144
BECHD0000002809;MPBPJ0000001016;EAX1032;1;0,27247
BECHD0000002809;BECHD0000002809;ERX0248;0,25;0,02035
BECHD0000002809;BECHD0000002809;ERX1049;1;0,02596
BECHD0000002809;BECHD0000002809;MEX0110;1;0,160787
BECHD0000002809;MPAHD0000000188;MEX0206;1;0,265298
BECHD0000002809;MPAHD0000000188;MEX0208;1;0,265298
BECHD0000002809;MPAHD0000000188;MEX1016;1;2,576398
BECHD0000002809;MPBSD0000000899;MEX1808;0,00024;0,02340624
BECHD0000002809;BECHD0000002809;MEX6161;0,025;0,01072225
BECHD0000002809;BECHD0000002809;MEX6424;1;0,176869
BECHD0000002809;MPBSD0000000890;MEX6439;1;0,249227
BECHD0000002809;BECHD0000002809;MILPK0000000138;1;0,03267
BECHD0000002809;BECHD0000002809;MILPK0000000197;0,28;0,031724
BECHD0000002809;BECHD0000002809;MILPK0000000198;1;0,047509
BECHD0000002809;BECHD0000002809;MILRR0000000009;0,0135;0,006220962
BECHD0000002809;MPAHD0000000188;MMX6040;0,009459;0,388884698
BECHD0000002809;MMX0020;MMX6068;0,01453;0,238538443
BECHD0000002809;BECHD0000002809;MPAAP0000000079;1;0,467555
BECHD0000002809;MPAHD0000000188;MPAAP0000000150;1;0,441122
BECHD0000002809;MPAHD0000000188;MPAAP0000000151;1;0,441122
BECHD0000002809;BECHD0000002809;MPADC0000000373;1;2,981583
BECHD0000002809;MPBSD0000000890;MPADR0000000134;1;0,308
BECHD0000002809;MPBSD0000000890;MPAED0000000041;1;0,314655
BECHD0000002809;BECHD0000002809;MPAEW0000000122;2;1,91345
BECHD0000002809;BECHD0000002809;MPAEW0000000126;1;1,27523
BECHD0000002809;BECHD0000002809;MPAKG0000006503;1;0,429
BECHD0000002809;BECHD0000002809;MPAKK0000004731;1;3,377
BECHD0000002809;BECHD0000002809;MPAKM0000004080;1;0,264
BECHD0000002809;BECHD0000002809;MPAKX0000000069;0,25;0,82225
BECHD0000002809;MPAHD0000000188;MPALH0000000022;1;0,539
BECHD0000002809;BECHD0000002809;MPAME0000000064;5;0,12276
BECHD0000002809;MEX6101;MPAMM0000000443;0,00568;0,326561967
BECHD0000002809;MPAHD0000000188;MPAMR0000000012;6;0,2904
BECHD0000002809;MMX2049;MPAMS0000000016;0,0017;0,090662986
BECHD0000002809;MPBSD0000000890;MPANS0000000020;0,1;0,0828267
BECHD0000002809;MPBPJ0000001072;MPAPM0000000125;0,000342;0,062302482
BECHD0000002809;MPBPJ0000000976;MPAPR0000000131;0,02631;0,765429253
BECHD0000002809;MPBPJ0000001029;MPAPR0000000135;0,016758;0,54529245
BECHD0000002809;MPBPJ0000001016;MPAPR0000000136;0,16511;3,54679478
BECHD0000002809;BECHD0000002809;MPAQP0000000128;0,00003;0,01744149
BECHD0000002809;MPBMG0000000030;MPAQP0000000134;0,0005;0,0679195
BECHD0000002809;BECHD0000002809;MPARC0000000037;1;12,455113
BECHD0000002809;MPALT0000000023;MPBLT0000000019;0,00101;0,065342671
BECHD0000002809;MPBSD0000000899;MPBMM0000000010;1;0,1848
BECHD0000002809;MPBSD0000000890;MPBSD0000000570;1;0,54208
BECHD0000002809;SSS3235;MQX0019;0,00719;0,108259974
BECHD0000002809;MPAPJ0000001349;MQX0023;0,001688;0,048050642
